dc_subject,dcterms_type,ldp_contains,fedora_writable,fedora_createdBy,fedora_lastModified,dcterms_spatial,dcterms_extent,dcterms_isPartOf,dc_contributor,dc_format,dcterms_temporal,dc_type,tamudigital_local/details,fedora_hasParent,dc_rights,fedora_lastModifiedBy,dc_title,dcterms_created,dc_identifier,fedora_created,dcterms_abstract,files,dc_creator,dc_language,dcterms_tableOfContents,dcterms_provenance,dc_description
Education parks|Texas A & M University. College of Veterinary Medicine--Aerial views|Campus planning|School lands|Aerial photography,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/85/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/85/pages,false,fedoraAdmin,2022-02-11T23:04:54.440000+00:00,Texas|College Station,1 black-and-white negative; 9.5X12mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1970s,Aerial photographs|Photographs,"Written on photograph: ""Aerial photograph of Vet. School area before 1979.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Aerial Images of Veterinary College and Surrounding Areas, number 40",Between 1970 and 1978,797,2022-02-11T23:04:54.440000+00:00,A direct overhead view of the buildings and facilities of the College of Veterinary Medicine between F&B road and Highway 60 (University Drive); taken before 1979.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/85/pages/page_0/files/CVM_0797.jpg,,,,,
"Forceps|Equipment and Supplies|Veterinary medicine--History|Surgical instruments and apparatus|Exhibitions|Antiquities|Veterinary instruments and apparatus|Surgery, Veterinary--History|Historical museums",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/428/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/428/pages,false,fedoraAdmin,2022-02-12T00:15:59.716000+00:00,Texas|College Station,1 color print (photograph); 9X12.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"College of Veterinary Medicine History Exhibits, number 30",,1142,2022-02-12T00:15:59.716000+00:00,Part of a History Exhibit for the College of Veterinary Medicine. Various forceps are on display that were once used by a veterinarian in his practice.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/428/pages/page_0/files/CVM_1142.jpg,,,,,
"Veterinary Drugs|Toxicology|Hospitals, Animal|Terry, Martin Kilman|Texas A&M University. College of Veterinary Medicine--Employees|Research|Veterinary medicine|Veterinary toxicology",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/540/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/540/pages,false,fedoraAdmin,2022-02-12T00:42:58.868000+00:00,Texas|College Station,1 color print (photograph); 6X6.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1970s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Man and Woman Reviewing Data at a Desk, number 2",1978?,1263,2022-02-12T00:42:58.868000+00:00,"A man and woman are seen reviewing data at a desk. It is believed that his man is Martin Kilman Terry, who worked for the Veterinary Toxicology Department in 1981. To the right is an unidentified female staff person.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/540/pages/page_0/files/CVM_1263.jpg,,,,,
"Preoperative Care|Surgical instruments and apparatus|Operating room nursing|Surgery, Veterinary|Dogs|Veterinary students|Veterinarians|Women veterinary students|Texas A & M University. College of Veterinary Medicine--Students|Anesthesia|Women veterinarians|Surgical gowns",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/193/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/193/pages,false,fedoraAdmin,2022-02-11T23:20:21.393000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Dog Being Prepared for Surgery, number 6",,906,2022-02-11T23:20:21.393000+00:00,A female veterinarian or veterinary student attaches leads to an unconscious dog on an operating table.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/193/pages/page_0/files/CVM_0906.jpg,,,,,
"Anesthesia|Anesthetists|Hospitals, Animal|Surgery, Veterinary|Veterinarians|Small Animal Medicine and Surgery|Veterinary instruments and apparatus",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/476/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/476/pages,false,fedoraAdmin,2022-02-12T00:27:30.237000+00:00,Texas|College Station,1 black-and-white print (photograph); 13X18mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,Small Animal Surgery,,1197,2022-02-12T00:27:30.237000+00:00,A veterinarian performs an operation on a small animal who has been draped for surgery. Two other individuals observe the surgery and another woman monitors the anesthetic.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/476/pages/page_0/files/CVM_1197.jpg,,,,,
"Bovine|Calves|Cloning|Animals, Genetically Modified|Cattle|Press conferences|Clone Cells|Crowds|Reproductive technology|Genetic Engineering|Second Chance",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/326/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/326/pages,false,fedoraAdmin,2022-02-11T23:51:27.828000+00:00,Texas|College Station,1 slide in color (photograph); 5X5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Cloned Steer News Conference, number 14",1999,1040,2022-02-11T23:51:27.828000+00:00,"Overhead view of the packed barn where a press conference for the clone 'Second Chance' is being held. Scientists Dr. Jonathan Hill and Dr. Mark Westhusin at Texas A&M University have successfully cloned what is believed to be the first calf cloned from an adult bull, which is also the oldest animal ever cloned, a 21-year-old Brahman from Ralph and Sandra Fisher of La Grange, Texas. The cloned calf 'Second Chance' not only looks just like his father, but also has his father's exact DNA. Their research could have enormous implications in the beef cattle industry and in the future applications of cloning technology.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/326/pages/page_0/files/CVM_1040.jpg,,,,,
Aerial photography|Education parks|Texas A & M University. College of Veterinary Medicine--Aerial views|Campus planning|School lands,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/93/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/93/orderProxies,false,fedoraAdmin,2022-02-11T23:06:59.022000+00:00,Texas|College Station,1 black-and-white negative; 5.5X5.5mm negative with proof,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs|Aerial photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Aerial Images of Veterinary College and Surrounding Areas, number 48",Between 1970 and 1982?,805,2022-02-11T23:06:59.022000+00:00,"This is an image taken from an airplane with a view of the lands located to the west of the Main Campus. The Veterinary Medicine Education Complex is visible along University Drive. The image is reversed, as the Small Animal Hospital should display on the left end and the long Veterinary Sciences building should be the last building on the right.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/93/pages/page_0/files/CVM_0805.jpg,,,,,
"Clinics|Architecture|Architectural models|Universidad Nacional Mayor de San Marcos--Buildings|Hospitals, Animal|Hospital Design and Construction",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/456/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/456/orderProxies,false,fedoraAdmin,2022-02-12T00:22:43.058000+00:00,Lima|Peru,1 black-and-white print (photograph); 18X23.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Architectural Model of the University of San Marcos, Lima Peru",,1173,2022-02-12T00:22:43.058000+00:00,"An architectural model of veterinary medicine buildings on the campus of the University of San Marcos, Lima Peru.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/456/pages/page_0/files/CVM_1173.jpg,,,,,
Aerial photography|Education parks|Texas A & M University. College of Veterinary Medicine--Aerial views|Campus planning|School lands,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/90/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/90/orderProxies,false,fedoraAdmin,2022-02-11T23:06:17.587000+00:00,Texas|College Station,1 black-and-white negative; 9.5X12mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Aerial photographs|Photographs,"Written on photograph: ""Aerial Exterior of Vet[erinary] Campus.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Aerial Images of Veterinary College and Surrounding Areas, number 45",Between 1970 and 1982?,802,2022-02-11T23:06:17.587000+00:00,This is an image taken from an airplane with a view of the lands located to the west of the Main Campus. Although the image is reversed and the Small Animal Hospital should be at the left end of all the buildings. The Veterinary Medicine Education Complex is visible along University Drive.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/90/pages/page_0/files/CVM_0802.jpg,,,,,
Campus planning|School lands|Aerial photography|Education parks|Texas A & M University. College of Veterinary Medicine--Aerial views,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/59/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/59/pages,false,fedoraAdmin,2022-02-11T22:58:23.738000+00:00,Texas|College Station,1 black-and-white negative; 5.5X5.5mm negative with proof,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Aerial photographs|Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Aerial Images of Veterinary College and Surrounding Areas, number 05",Between 1970 and 1982?,771,2022-02-11T22:58:23.738000+00:00,This is an image taken from an airplane with a view of the lands located to the west of the Main Campus. Land that was allocated to the College of Veterinary Medicine and potential future development.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/59/pages/page_0/files/CVM_0771.jpg,,,,,
"Hospitals, Animal|College facilities|Small Animal Medicine and Surgery|Small Animal Clinic|College buildings|Texas A & M University. College of Veterinary Medicine--Buildings",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/277/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/277/pages,false,fedoraAdmin,2022-02-11T23:39:57.456000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Small Animal Hospital, number 02",1999,990,2022-02-11T23:39:57.456000+00:00,"Small animal clinic entrance right after 1999 renovations, prior to words 'Small Animal Clinic' being put on the front. Image is taken by individual standing to the left of the front entrance, facing the right diagonal.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/277/pages/page_0/files/CVM_0990.jpg,,,,,
"Women veterinarians|Equipment and Supplies|Radiology|X-Rays|Diagnostic Imaging|Dogs|Radiologists|Veterinary radiology|Veterinary students|Veterinarians|Radiology Department, Hospital|Women veterinary students|Texas A & M University. College of Veterinary Medicine--Students",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/209/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/209/pages,false,fedoraAdmin,2022-02-11T23:24:03.212000+00:00,College Station|Texas,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Dog Having a Scan, number 05",,922,2022-02-11T23:24:03.212000+00:00,Two female veterinarians or veterinary students position a dog for an X-ray.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/209/pages/page_0/files/CVM_0922.jpg,,,,,
"Award presentations|Shelton, George|Deans (Education)|Texas A & M University. College of Veterinary Medicine--Awards",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/145/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/145/pages,false,fedoraAdmin,2022-02-11T23:09:17.477000+00:00,Texas|College Station,1 black-and-white negative; 5.5X5.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1970s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Honors, number 3: Unidentified Female Student at an Awards Ceremony",1975,858,2022-02-11T23:09:17.477000+00:00,Dean George Shelton handing unknown female student an envelope onstage at an awards ceremony.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/145/pages/page_0/files/CVM_0858.jpg,,,,,
Veterinary laboratories|Biomedical Research|Primates|Laboratory animals|Animal cages|Monkeys|Laboratory Animal Science,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/274/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/274/orderProxies,false,fedoraAdmin,2022-02-11T23:39:14.987000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Primates in a Cage, number 16",,987,2022-02-11T23:39:14.987000+00:00,"Multiple monkeys in a cage, possibly Capuchin monkeys, including one with a baby on its back",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/274/pages/page_0/files/CVM_0987.jpg,,,,,
"Texas A & M University. College of Veterinary Medicine--Buildings|Hospitals, Animal|College facilities|Small Animal Medicine and Surgery|Small Animal Clinic|College buildings",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/282/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/282/pages,false,fedoraAdmin,2022-02-11T23:41:07.638000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Small Animal Hospital, number 07",1999,995,2022-02-11T23:41:07.638000+00:00,"Small animal clinic entrance right after 1999 renovations, prior to words 'Small Animal Clinic' being put on the front. Image is taken by individual standing in the parking lot to the left of the building, facing the right diagonal.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/282/pages/page_0/files/CVM_0995.jpg,,,,,
College facilities|Barns|Animal housing|Farm buildings,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/42/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/42/pages,false,fedoraAdmin,2022-02-11T22:54:29.511000+00:00,Texas|College Station,1 black-and-white print (photograph); 19 X 24 mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,Animal Housing Facility,Between 1910 and 1930,753,2022-02-11T22:54:29.511000+00:00,A wood framed barn structure with that appears to have a second story or loft. A fenced containment yard surrounds the areas leading to stable doors.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/42/pages/page_0/files/CVM_0753.jpg,,,,,
