fedora_hasParent,dcterms_medium,dc_relation,dc_identifier,dc_type,dc_creator,fedora_lastModified,dcterms_spatial,dcterms_type,tamudigital_local/details,ldp_contains,fedora_createdBy,fedora_created,dc_format,dc_title,fedora_lastModifiedBy,dc_rights,fedora_writable,dcterms_extent,dc_subject,files,dcterms_temporal,dcterms_created,dc_contributor,dc_language,dcterms_alternative,dcterms_provenance
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D5.F3.A,104191111|30,Figured marbled papers|art reproduction|marbled paper,"Hughes, Milena",2022-06-22T13:34:56.383000+00:00,United States,StillImage,"Surface application; Marbled; Abstract marbled shape; stamped in red ink on recto with what appears to be either Chinese or Japanese characters; [written in pencil on verso]; ""104191111""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.2; Not signed; Stamped; Not stickered; Not embossed; P4.D5.F3",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/10/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/10/orderProxies,fedoraAdmin,2022-06-22T13:34:56.383000+00:00,reformatted digital,Berger-Cloonan #30,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of green, brown, gray and white marbled paper; 18.75 x 26.25 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/10/pages/page_0/files/00030.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,600,art reproduction|Random marbled papers|marbled paper,"Pogany, Susan Browning, 1947-",2022-06-22T13:37:15.592000+00:00,Kansas--Lawrence,StillImage,"Surface application; Marbled; [written in black ink on verso]; ""[copyright] Susan Pogany""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4; Signed; Not stamped; Not stickered; Not embossed; W3.D6.F9",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/88/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/88/pages,fedoraAdmin,2022-06-22T13:37:15.592000+00:00,reformatted digital,Berger-Cloonan #600,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,1 sheet of black and white marbled paper23.00 x 35.00 in.,Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/88/pages/page_0/files/00600.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,W3.D6.F10.A,669|4H59,art reproduction|Combed marbled papers|curl marbled paper,"Brett, Katherine",2022-06-22T13:37:19.810000+00:00,,StillImage,"Surface application; Marbled; [written in pencil on verso]; ""Payhembury"" [stamped in blue on verso]; ""IAN HARKNESS TO RE ORDER QUOTE REF 4H59""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1; Not signed; Stamped; Not stickered; Not embossed; W3.D6.F10",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/93/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/93/orderProxies,fedoraAdmin,2022-06-22T13:37:19.810000+00:00,reformatted digital,Berger-Cloonan #669,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of red, orange, black, brown and white marbled paper; 17.75 x 25.00 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/93/pages/page_0/files/00669.jpg,,,Payhembury,,,Sidney E. Berger and Michele V. Cloonan purchased the sheet from Ian Harkness.
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D5.F3.A,24,art reproduction|Over-marbled papers|marbled paper,"Hughes, Milena",2022-06-22T13:34:55.489000+00:00,United States,StillImage,"Surface application; Marbled; Underlying pattern is random marbling; overlying pattern is Spanish random marbling; some concentric circles; [written in pencil on verso]; ""Seasonal Drift Series Study #2""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.3; Not signed; Not stamped; Not stickered; Not embossed; P4.D5.F3",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/4/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/4/orderProxies,fedoraAdmin,2022-06-22T13:34:55.489000+00:00,reformatted digital,Berger-Cloonan #24: Seasonal Drift Series Study #2,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of blue, brown, orange, purple and white marbled paper; 18.00 x 19.75 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/4/pages/page_0/files/00024.jpg,,,,,Seasonal Drift Series Study #2,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D5.F2.A,1604,art reproduction|marbled paper|Drawn marbled papers,,2022-06-22T13:38:08.322000+00:00,,StillImage,"Surface application; Marbled; Central floral and leaf motif; [stamped in red ink on recto]; ""KFS"" [written in pencil on verso]; ""Franklin Spoor Acq. Gift 10/2/06""; [printed in black ink on attached paper]; ""NC 547 Marmorate monoprint Acrylic on blockprint paper ""Flos pigmentieri""""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.2.a; Not signed; Stamped; Not stickered; Not embossed; P4.D5.F2; Slightly foxed",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/123/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/123/pages,fedoraAdmin,2022-06-22T13:38:08.322000+00:00,reformatted digital,Berger-Cloonan #1604: Flos Pigmentieri,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of green, red, purple, pink and cream marbled paper; 9.00 x 12.00 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/123/pages/page_0/files/01604.jpg,,,,,Flos Pigmentieri,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1723,Mingei papers|decorated papers|art reproduction,,2022-06-22T13:41:54.102000+00:00,,StillImage,"Surface application; Stenciled; Pattern of stylized leaves; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.J.2; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/241/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/241/pages,fedoraAdmin,2022-06-22T13:41:54.102000+00:00,reformatted digital,Berger-Cloonan #1723,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of light green, dark green, red and white stenciled paper; 25.50 x 38.50 in.",Stencil work|Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/241/pages/page_0/files/01723.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,M5.D3.F2.A,243,art reproduction|Combed marbled papers|curl marbled paper,"Barutcugil, Hikmet",2022-06-22T13:36:41.006000+00:00,Turkey,StillImage,"Surface application; Marbled ; Muted colors; [written in black ink on verso]; ""Hikmet Barutgil 1991""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1; Signed; Not stamped; Not stickered; Not embossed; M5.D3.F2",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/68/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/68/pages,fedoraAdmin,2022-06-22T13:36:41.006000+00:00,reformatted digital,Berger-Cloonan #243,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of light blue, pink, green and white marbled paper; 11.00 x 16.00 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/68/pages/page_0/files/00243.jpg,1990s,1991,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D5.F3.A,010103|37,Mixed-media papers|art reproduction|decorated papers,"Hughes, Milena",2022-06-22T13:34:57.818000+00:00,United States,StillImage,"Mixed-media ; Mixed-media; Floral and leaf pattern illustration in silver marker; dashed lines; slight metallic sheen; [printed in black ink on white sticker on verso]; ""Milena Hughes for Jane Albert Studio, Inc. New York, NY USA #010103""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: V; Not signed; Not stamped; Stickered; Not embossed; P4.D5.F3",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/17/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/17/pages,fedoraAdmin,2022-06-22T13:34:57.818000+00:00,reformatted digital,Berger-Cloonan #37,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,1 sheet of silver and white mixed-media paper; 19.00 x 25.00 in.,Decorative paper|Mixed media (Art),https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/17/pages/page_0/files/00037.jpg,,,"Jane Albert Studio, Inc.",,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1698,decorated papers|Mingei papers|art reproduction,,2022-06-22T13:41:07.559000+00:00,,StillImage,"Surface application; Stenciled; Repeating cups pattern; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.J.2; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/216/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/216/pages,fedoraAdmin,2022-06-22T13:41:07.559000+00:00,reformatted digital,Berger-Cloonan #1698,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of light blue, green, red and white stenciled paper; 25.50 x 39.00 in.",Decorative paper|Stencil work,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/216/pages/page_0/files/01698.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D5.F1.A,2526,art reproduction|decorated papers|Stitched papers,,2022-06-22T13:43:11.335000+00:00,,StillImage,"Distribution of fibers; Craft decorated; Laid; Stitched; Sewn decorative wavy floral pattern; silver thread; laid paper; slight metallic sheen; [printed tag]; ""Cust. #: 001323 Order #: 0050245 Name: Guild Art Centre Item #: I3804 Quantity #: 1Desc.: Sewn: posies-grey w/silver""; [written in red ink on printed tag]; ""9.95 4.95""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: II.E; XI.A; Not signed; Not stamped; Stickered; Not embossed; P4.D5.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/285/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/285/orderProxies,fedoraAdmin,2022-06-22T13:43:11.335000+00:00,reformatted digital,Berger-Cloonan #2526,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,1 sheet of silver and light gray stitched paper; 20.00 x 27.50 in.,Decorative paper|stitching (bookbinding process),https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/285/pages/page_0/files/02526.jpg,,,,,,Sidney E. Berger and Michele V. Cloonan purchased the sheet.
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1703,decorated papers|Mingei papers|art reproduction,,2022-06-22T13:41:18.708000+00:00,,StillImage,"Surface application; Stenciled; Geometric lattice pattern; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.J.2; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/221/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/221/orderProxies,fedoraAdmin,2022-06-22T13:41:18.708000+00:00,reformatted digital,Berger-Cloonan #1703,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of green, black, brown and white stenciled paper; 25.50 x 39.00 in.",Decorative paper|Stencil work,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/221/pages/page_0/files/01703.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,3896,Random marbled papers|marbled paper|art reproduction,"Barutcugil, Hikmet",2022-06-22T13:43:22.140000+00:00,Turkey,StillImage,"Surface application; Marbled; Looser wood grain effect; semi-gloss finish on recto; light weight paper; [written in black ink on verso]; ""Hikmet Barutgil 2014""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4; Signed; Not stamped; M5.D3.F11; Curled, creased and wrinkled; edge tear; ink on verso; small blue mark on recto",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/290/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/290/pages,fedoraAdmin,2022-06-22T13:43:22.140000+00:00,reformatted digital,Berger-Cloonan #3896,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of brown, tan and white  marbled paper; 17.25 x 31.75 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/290/pages/page_0/files/03896.jpg,2010s,2014,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D3.F1.A,1629,Chiyogami papers|art reproduction|decorated papers,,2022-06-22T13:38:56.856000+00:00,,StillImage,"Surface application; Printed; Fan, blossom and maple leaf motifs; slight metallic sheen; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; Not stamped; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/148/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/148/orderProxies,fedoraAdmin,2022-06-22T13:38:56.856000+00:00,reformatted digital,Berger-Cloonan #1629,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of light blue, dark blue, green, red, gold and white printed paper; 25.00 x 38.00 in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/148/pages/page_0/files/01629.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D3.F1.A,1753,Chiyogami papers|art reproduction|decorated papers,,2022-06-22T13:42:48.858000+00:00,,StillImage,"Surface application; Printed; Chrysanthemum arabesque pattern; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/271/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/271/orderProxies,fedoraAdmin,2022-06-22T13:42:48.858000+00:00,reformatted digital,Berger-Cloonan #1753,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of light blue, dark blue and white printed paper; 25.00 x 38.00    in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/271/pages/page_0/files/01753.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1667,Chiyogami papers|art reproduction|decorated papers,,2022-06-22T13:40:10.234000+00:00,,StillImage,Surface application; Printed; Fan and flower motifs; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; Not stamped; Not stickered; Not embossed; P4.D3.F1,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/185/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/185/pages,fedoraAdmin,2022-06-22T13:40:10.234000+00:00,reformatted digital,Berger-Cloonan #1667,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of red, green, blue, gray, gold and white printed paper; 24.50 x 39.00 in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/185/pages/page_0/files/01667.jpg,,,,,,
